Pos
SG							
SF									
PG									
SG									
SG									
SG									
PG									
PG									
PG									
PG									
C									
PG									
PG									
PG									
PF									
PG									
PF									
PG									
SG									
C									
PF									
PF									
C									
PF									
PG									
PF									
PG									
PF									
SF-SG									
SF									
SG									
SG									
C									
PG									
PG									
PG									
SF									
SF									
SF									
C									
SG									
SG									
SF									
SF									
SG									
SG									
SG									
C									
PG									
PG									
C									
C									
SF									
SF									
SF									
SF									
PF									
PF									
PF									
SG									
PG									
PG									
PG									
SG									
SG									
SG									
SF									
PG									
C									
SF									
SF									
SF									
SG									
SF									
SF									
SF									
C									
C									
C									
C									
PG									
PG									
C									
PG									
PF									
SG									
C									
C									
SG									
SG									
SG									
SG									
PF									
PF									
PF									
PG									
C									
C									
PG									
SF									
PG									
PG									
PG									
PF									
C									
SF									
SF									
SF									
SG									
PF									
PF									
C									
PG									
C									
SG									
SF									
PG									
PG									
PG									
PG									
SF									
PG									
C									
SG									
SF									
SF									
SG									
SG									
SG									
C									
C									
C									
C									
C									
SF									
SF									
SF									
SF									
PF									
SG									
SF									
SF									
PG									
PF									
PF									
PF									
PG-SG									
PG									
SG									
SG									
C									
SG									
PG									
PG									
SF									
PG									
C									
SG									
PF									
C-PF									
C									
PF									
PG									
PG									
PG									
PG									
PF-SF									
PF									
SF									
SF									
PF									
C									
C									
SF									
SG									
SG									
SG									
SG									
SG									
SG									
PF									
SG									
SF									
PF									
SG									
SG									
C									
C									
C									
SF									
SG									
SF									
C									
SG									
PF-SF									
PF									
SF									
SG									
SF									
SG									
PF									
C									
SG									
PF									
PF									
PF									
PF									
SG									
PF									
PG									
PG									
PG									
SG									
PF									
PF									
C									
C									
SF									
SF									
C									
PG									
SG									
SG									
C									
C									
C									
PG									
SF									
C									
SG-PG									
SG									
PG									
PG									
C									
C									
SG									
C									
SF									
PF									
PG									
PF									
PF									
SF									
C									
C									
PF									
SG									
SG-PG									
PG									
SG									
PF									
SG									
SF									
SF									
PF									
SG									
SG									
SG									
C									
SF									
PF									
PF									
PF									
PG									
PG									
PF									
PF									
PG									
C									
C									
C									
SF									
SF									
SF									
SG									
SG									
SG									
SG									
SG									
SG									
SG									
SF									
C									
C									
C									
SF									
PG									
SF									
SF									
SG									
C									
C									
C									
C									
C									
C									
PF									
PF									
PF									
PG									
PG									
PG									
PF									
PG									
SG									
PF									
SF-PF									
PF									
SF									
PG									
PG									
C									
C									
PF									
PG									
PG									
SF									
C									
C									
SF									
C									
SF									
PF									
SG									
SG									
SG									
PF									
PG									
SG									
PF									
PF									
C									
SG									
SF									
PF									
SG									
PF									
SF									
C									
PG									
C									
SG									
PG									
PF									
C									
C									
C									
C									
C									
SF									
SF									
SF									
SG									
C									
C									
C									
PF									
PF									
PF									
PF									
C									
PF									
PG									
SG									
PG									
C									
SF									
SF									
SF									
SF									
PF									
C									
C									
C									
PF									
C									
C									
SF									
SF									
SF									
SF									
C									
SF									
PG									
PF									
PG									
SF-SG									
SF									
SG									
SG									
C									
C									
C									
C									
SG									
C									
SF									
SG-SF									
SF									
SG									
C									
SF									
SF									
C-PF									
PF									
C									
PF									
PG									
SG									
SF									
C									
C									
C									
PG									
PF									
C-PF									
PF									
C									
PF									
C									
SG									
SG									
SG									
SG									
SG									
SG									
SF									
PG									
PG									
PG									
PG									
PG									
PG									
SF									
SG									
SG									
SG									
PF									
C									
PF									
PF									
SG									
PF									
PG									
PG									
C									
SF									
C									
PF									
PG									
PG									
PG									
SF									
C									
PF									
PF									
PF									
PF									
C									
C									
C									
SG									
SG									
SG									
SF									
SF									
SF									
SF									
C									
PG									
SF									
SF									
SG									
SG									
SG									
PG									
PG									
PG-SG									
SG									
SG									
PG									
SG									
C									
C									
C									
C									
PF									
C									
PF									
SF-PF									
SF									
PF									
SG									
SG									
SG									
SF									
C									
SF-PF									
PF									
SF									
SG									
C									
SF									
PG									
PG									
C									
SG									
PF									
SG									
SG									
SG									
SG									
SG									
SG									
PG									
C									
SF-PF									
SF									
PF									
SF									
PG									
PF									
PG									
PG									
SG									
SF									
SF									
PF									
PG									
SG									
PG									
C-PF									
PF									
C									
C									
PF									
SF									
PG									
PG									
PG									
PG									
PG									
PG									
SF									
SG									
SF									
PG									
PG									
PG									
SF									
PF									
PF									
PF									
PF									
SG									
SG									
SG									
SF									
SG									
PF									
PF									
PF									
SF									
SF									
SG									
SF									
PF									
